timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Filename,Latency,Encoding,SampleCount,ErrorCount,Hostname,IdleTime,Connect
1688346151998,3583,/static,200,OK,Static 1-139,text,true,,1779,322,155,155,https://cd78b1x0cc.execute-api.us-east-1.amazonaws.com/dev/static,,43,UTF-8,1,0,DESKTOP-JMD9GU4,0,21
1688346151998,43,/static-0,301,Moved Permanently,Static 1-139,text,true,,606,161,155,155,http://cd78b1x0cc.execute-api.us-east-1.amazonaws.com/dev/static,,43,ISO-8859-1,1,0,DESKTOP-JMD9GU4,0,21
1688346152041,3540,/static-1,200,OK,Static 1-139,text,true,,1173,161,155,155,https://cd78b1x0cc.execute-api.us-east-1.amazonaws.com/dev/static,,3540,UTF-8,1,0,DESKTOP-JMD9GU4,0,1873
1688346151790,3827,/static,200,OK,Static 1-107,text,true,,1779,322,155,155,https://cd78b1x0cc.execute-api.us-east-1.amazonaws.com/dev/static,,41,UTF-8,1,0,DESKTOP-JMD9GU4,0,21
1688346151790,41,/static-0,301,Moved Permanently,Static 1-107,text,true,,606,161,155,155,http://cd78b1x0cc.execute-api.us-east-1.amazonaws.com/dev/static,,41,ISO-8859-1,1,0,DESKTOP-JMD9GU4,0,21
1688346151832,3785,/static-1,200,OK,Static 1-107,text,true,,1173,161,155,155,https://cd78b1x0cc.execute-api.us-east-1.amazonaws.com/dev/static,,3785,UTF-8,1,0,DESKTOP-JMD9GU4,0,2254
1688346151212,4413,/static,200,OK,Static 1-1,text,true,,1779,322,155,155,https://cd78b1x0cc.execute-api.us-east-1.amazonaws.com/dev/static,,226,UTF-8,1,0,DESKTOP-JMD9GU4,0,202
1688346151212,230,/static-0,301,Moved Permanently,Static 1-1,text,true,,606,161,155,155,http://cd78b1x0cc.execute-api.us-east-1.amazonaws.com/dev/static,,226,ISO-8859-1,1,0,DESKTOP-JMD9GU4,0,202
1688346151448,4177,/static-1,200,OK,Static 1-1,text,true,,1173,161,155,155,https://cd78b1x0cc.execute-api.us-east-1.amazonaws.com/dev/static,,4177,UTF-8,1,0,DESKTOP-JMD9GU4,0,2673
1688346151868,3762,/static,200,OK,Static 1-119,text,true,,1779,322,155,155,https://cd78b1x0cc.execute-api.us-east-1.amazonaws.com/dev/static,,46,UTF-8,1,0,DESKTOP-JMD9GU4,0,23
1688346151868,46,/static-0,301,Moved Permanently,Static 1-119,text,true,,606,161,155,155,http://cd78b1x0cc.execute-api.us-east-1.amazonaws.com/dev/static,,46,ISO-8859-1,1,0,DESKTOP-JMD9GU4,0,23
1688346151915,3715,/static-1,200,OK,Static 1-119,text,true,,1173,161,155,155,https://cd78b1x0cc.execute-api.us-east-1.amazonaws.com/dev/static,,3715,UTF-8,1,0,DESKTOP-JMD9GU4,0,2160
1688346151517,4133,/static,200,OK,Static 1-65,text,true,,1779,322,155,155,https://cd78b1x0cc.execute-api.us-east-1.amazonaws.com/dev/static,,43,UTF-8,1,0,DESKTOP-JMD9GU4,0,21
1688346151517,43,/static-0,301,Moved Permanently,Static 1-65,text,true,,606,161,155,155,http://cd78b1x0cc.execute-api.us-east-1.amazonaws.com/dev/static,,43,ISO-8859-1,1,0,DESKTOP-JMD9GU4,0,21
1688346151560,4090,/static-1,200,OK,Static 1-65,text,true,,1173,161,155,155,https://cd78b1x0cc.execute-api.us-east-1.amazonaws.com/dev/static,,4090,UTF-8,1,0,DESKTOP-JMD9GU4,0,2587
1688346152044,3637,/static,200,OK,Static 1-146,text,true,,1779,322,155,155,https://cd78b1x0cc.execute-api.us-east-1.amazonaws.com/dev/static,,41,UTF-8,1,0,DESKTOP-JMD9GU4,0,21
1688346152044,41,/static-0,301,Moved Permanently,Static 1-146,text,true,,606,161,155,155,http://cd78b1x0cc.execute-api.us-east-1.amazonaws.com/dev/static,,41,ISO-8859-1,1,0,DESKTOP-JMD9GU4,0,21
1688346152086,3595,/static-1,200,OK,Static 1-146,text,true,,1173,161,155,155,https://cd78b1x0cc.execute-api.us-east-1.amazonaws.com/dev/static,,3595,UTF-8,1,0,DESKTOP-JMD9GU4,0,2061
1688346151264,4430,/static,200,OK,Static 1-26,text,true,,1779,322,155,155,https://cd78b1x0cc.execute-api.us-east-1.amazonaws.com/dev/static,,173,UTF-8,1,0,DESKTOP-JMD9GU4,0,150
1688346151264,178,/static-0,301,Moved Permanently,Static 1-26,text,true,,606,161,155,155,http://cd78b1x0cc.execute-api.us-east-1.amazonaws.com/dev/static,,173,ISO-8859-1,1,0,DESKTOP-JMD9GU4,0,150
1688346151448,4246,/static-1,200,OK,Static 1-26,text,true,,1173,161,155,155,https://cd78b1x0cc.execute-api.us-east-1.amazonaws.com/dev/static,,4246,UTF-8,1,0,DESKTOP-JMD9GU4,0,2705
1688346151479,4260,/static,200,OK,Static 1-59,text,true,,1779,322,155,155,https://cd78b1x0cc.execute-api.us-east-1.amazonaws.com/dev/static,,46,UTF-8,1,0,DESKTOP-JMD9GU4,0,23
1688346151479,46,/static-0,301,Moved Permanently,Static 1-59,text,true,,606,161,155,155,http://cd78b1x0cc.execute-api.us-east-1.amazonaws.com/dev/static,,46,ISO-8859-1,1,0,DESKTOP-JMD9GU4,0,23
1688346151525,4214,/static-1,200,OK,Static 1-59,text,true,,1173,161,155,155,https://cd78b1x0cc.execute-api.us-east-1.amazonaws.com/dev/static,,4214,UTF-8,1,0,DESKTOP-JMD9GU4,0,2636
