timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Filename,Latency,Encoding,SampleCount,ErrorCount,Hostname,IdleTime,Connect
1688345122208,519,/static,200,OK,Static 1-4,text,true,,1779,322,84,84,https://cd78b1x0cc.execute-api.us-east-1.amazonaws.com/dev/static,,176,UTF-8,1,0,DESKTOP-JMD9GU4,0,151
1688345122208,176,/static-0,301,Moved Permanently,Static 1-4,text,true,,606,161,84,84,http://cd78b1x0cc.execute-api.us-east-1.amazonaws.com/dev/static,,176,ISO-8859-1,1,0,DESKTOP-JMD9GU4,0,151
1688345122385,342,/static-1,200,OK,Static 1-4,text,true,,1173,161,84,84,https://cd78b1x0cc.execute-api.us-east-1.amazonaws.com/dev/static,,342,UTF-8,1,0,DESKTOP-JMD9GU4,0,88
1688345122190,545,/static,200,OK,Static 1-1,text,true,,1779,322,85,85,https://cd78b1x0cc.execute-api.us-east-1.amazonaws.com/dev/static,,185,UTF-8,1,0,DESKTOP-JMD9GU4,0,164
1688345122190,185,/static-0,301,Moved Permanently,Static 1-1,text,true,,606,161,85,85,http://cd78b1x0cc.execute-api.us-east-1.amazonaws.com/dev/static,,185,ISO-8859-1,1,0,DESKTOP-JMD9GU4,0,164
1688345122376,359,/static-1,200,OK,Static 1-1,text,true,,1173,161,85,85,https://cd78b1x0cc.execute-api.us-east-1.amazonaws.com/dev/static,,359,UTF-8,1,0,DESKTOP-JMD9GU4,0,81
1688345122273,468,/static,200,OK,Static 1-14,text,true,,1779,322,86,86,https://cd78b1x0cc.execute-api.us-east-1.amazonaws.com/dev/static,,108,UTF-8,1,0,DESKTOP-JMD9GU4,0,84
1688345122273,108,/static-0,301,Moved Permanently,Static 1-14,text,true,,606,161,86,86,http://cd78b1x0cc.execute-api.us-east-1.amazonaws.com/dev/static,,108,ISO-8859-1,1,0,DESKTOP-JMD9GU4,0,84
1688345122382,359,/static-1,200,OK,Static 1-14,text,true,,1173,161,86,86,https://cd78b1x0cc.execute-api.us-east-1.amazonaws.com/dev/static,,359,UTF-8,1,0,DESKTOP-JMD9GU4,0,97
1688345122562,332,/static,200,OK,Static 1-57,text,true,,1779,322,109,109,https://cd78b1x0cc.execute-api.us-east-1.amazonaws.com/dev/static,,42,UTF-8,1,0,DESKTOP-JMD9GU4,0,21
