timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1688500930031,2482,Create User,200,OK,DB 1-72,text,true,,659,416,160,160,https://8laxy1qrxi.execute-api.us-east-1.amazonaws.com/dev/create_user,2477,0,1765
1688500930031,2507,Create User,200,OK,DB 1-5,text,true,,659,416,160,160,https://8laxy1qrxi.execute-api.us-east-1.amazonaws.com/dev/create_user,2507,0,1766
1688500930030,2515,Create User,200,OK,DB 1-31,text,true,,659,416,160,160,https://8laxy1qrxi.execute-api.us-east-1.amazonaws.com/dev/create_user,2515,0,1766
1688500930027,2532,Create User,200,OK,DB 1-32,text,true,,659,416,160,160,https://8laxy1qrxi.execute-api.us-east-1.amazonaws.com/dev/create_user,2532,0,1859
1688500930279,2293,Create User,200,OK,DB 1-120,text,true,,659,416,160,160,https://8laxy1qrxi.execute-api.us-east-1.amazonaws.com/dev/create_user,2293,0,1602
1688500930266,2309,Create User,200,OK,DB 1-118,text,true,,659,416,160,160,https://8laxy1qrxi.execute-api.us-east-1.amazonaws.com/dev/create_user,2309,0,1535
1688500930034,2548,Create User,200,OK,DB 1-82,text,true,,659,416,160,160,https://8laxy1qrxi.execute-api.us-east-1.amazonaws.com/dev/create_user,2548,0,1764
1688500930499,2099,Create User,200,OK,DB 1-154,text,true,,659,416,160,160,https://8laxy1qrxi.execute-api.us-east-1.amazonaws.com/dev/create_user,2099,0,1384
1688500930030,2632,Create User,200,OK,DB 1-16,text,true,,659,416,160,160,https://8laxy1qrxi.execute-api.us-east-1.amazonaws.com/dev/create_user,2632,0,1857
1688500930031,2642,Create User,200,OK,DB 1-39,text,true,,659,416,160,160,https://8laxy1qrxi.execute-api.us-east-1.amazonaws.com/dev/create_user,2642,0,1844
1688500930026,2710,Create User,200,OK,DB 1-69,text,true,,659,416,160,160,https://8laxy1qrxi.execute-api.us-east-1.amazonaws.com/dev/create_user,2710,0,1860
1688500930541,2222,Create User,200,OK,DB 1-160,text,true,,659,416,160,160,https://8laxy1qrxi.execute-api.us-east-1.amazonaws.com/dev/create_user,2222,0,1348
1688500930026,2737,Create User,200,OK,DB 1-17,text,true,,659,416,160,160,https://8laxy1qrxi.execute-api.us-east-1.amazonaws.com/dev/create_user,2737,0,1861
1688500930240,2524,Create User,200,OK,DB 1-114,text,true,,659,416,160,160,https://8laxy1qrxi.execute-api.us-east-1.amazonaws.com/dev/create_user,2524,0,1646
1688500930435,2418,Create User,200,OK,DB 1-144,text,true,,659,416,160,160,https://8laxy1qrxi.execute-api.us-east-1.amazonaws.com/dev/create_user,2418,0,1376
1688500930487,2367,Create User,200,OK,DB 1-152,text,true,,659,416,160,160,https://8laxy1qrxi.execute-api.us-east-1.amazonaws.com/dev/create_user,2367,0,1328
1688500930331,2523,Create User,200,OK,DB 1-128,text,true,,659,416,160,160,https://8laxy1qrxi.execute-api.us-east-1.amazonaws.com/dev/create_user,2523,0,1469
1688500930078,2776,Create User,200,OK,DB 1-89,text,true,,659,416,160,160,https://8laxy1qrxi.execute-api.us-east-1.amazonaws.com/dev/create_user,2776,0,1722
1688500930026,2829,Create User,200,OK,DB 1-53,text,true,,659,416,160,160,https://8laxy1qrxi.execute-api.us-east-1.amazonaws.com/dev/create_user,2829,0,1774
1688500930065,2794,Create User,200,OK,DB 1-87,text,true,,659,416,160,160,https://8laxy1qrxi.execute-api.us-east-1.amazonaws.com/dev/create_user,2794,0,1746
1688500930188,2678,Create User,200,OK,DB 1-106,text,true,,659,416,160,160,https://8laxy1qrxi.execute-api.us-east-1.amazonaws.com/dev/create_user,2678,0,1633
1688500930443,2423,Create User,200,OK,DB 1-145,text,true,,659,416,160,160,https://8laxy1qrxi.execute-api.us-east-1.amazonaws.com/dev/create_user,2423,0,1359
1688500930423,2445,Create User,200,OK,DB 1-142,text,true,,659,416,160,160,https://8laxy1qrxi.execute-api.us-east-1.amazonaws.com/dev/create_user,2445,0,1374
1688500930123,2746,Create User,200,OK,DB 1-96,text,true,,659,416,160,160,https://8laxy1qrxi.execute-api.us-east-1.amazonaws.com/dev/create_user,2746,0,1683
1688500930417,2453,Create User,200,OK,DB 1-141,text,true,,659,416,160,160,https://8laxy1qrxi.execute-api.us-east-1.amazonaws.com/dev/create_user,2453,0,1421
1688500930396,2475,Create User,200,OK,DB 1-138,text,true,,659,416,160,160,https://8laxy1qrxi.execute-api.us-east-1.amazonaws.com/dev/create_user,2475,0,1435
1688500930030,2859,Create User,200,OK,DB 1-23,text,true,,659,416,160,160,https://8laxy1qrxi.execute-api.us-east-1.amazonaws.com/dev/create_user,2859,0,1765
1688500930026,2874,Create User,200,OK,DB 1-65,text,true,,659,416,160,160,https://8laxy1qrxi.execute-api.us-east-1.amazonaws.com/dev/create_user,2874,0,1790
1688500930071,2831,Create User,200,OK,DB 1-88,text,true,,659,416,160,160,https://8laxy1qrxi.execute-api.us-east-1.amazonaws.com/dev/create_user,2831,0,1759
1688500930027,2882,Create User,200,OK,DB 1-22,text,true,,659,416,160,160,https://8laxy1qrxi.execute-api.us-east-1.amazonaws.com/dev/create_user,2882,0,1774
1688500930026,2891,Create User,200,OK,DB 1-8,text,true,,659,416,160,160,https://8laxy1qrxi.execute-api.us-east-1.amazonaws.com/dev/create_user,2891,0,1776
1688500930227,2693,Create User,200,OK,DB 1-112,text,true,,659,416,160,160,https://8laxy1qrxi.execute-api.us-east-1.amazonaws.com/dev/create_user,2693,0,1581
1688500930027,2909,Create User,200,OK,DB 1-43,text,true,,659,416,160,160,https://8laxy1qrxi.execute-api.us-east-1.amazonaws.com/dev/create_user,2909,0,1785
1688500930377,2559,Create User,200,OK,DB 1-135,text,true,,659,416,160,160,https://8laxy1qrxi.execute-api.us-east-1.amazonaws.com/dev/create_user,2559,0,1415
1688500930325,2613,Create User,200,OK,DB 1-127,text,true,,659,416,160,160,https://8laxy1qrxi.execute-api.us-east-1.amazonaws.com/dev/create_user,2613,0,1471
1688500930027,2911,Create User,200,OK,DB 1-29,text,true,,659,416,160,160,https://8laxy1qrxi.execute-api.us-east-1.amazonaws.com/dev/create_user,2911,0,1785
1688500930027,2912,Create User,200,OK,DB 1-47,text,true,,659,416,160,160,https://8laxy1qrxi.execute-api.us-east-1.amazonaws.com/dev/create_user,2912,0,1785
1688500930030,2909,Create User,200,OK,DB 1-79,text,true,,659,416,160,160,https://8laxy1qrxi.execute-api.us-east-1.amazonaws.com/dev/create_user,2909,0,1770
1688500930031,2909,Create User,200,OK,DB 1-44,text,true,,659,416,160,160,https://8laxy1qrxi.execute-api.us-east-1.amazonaws.com/dev/create_user,2909,0,1778
1688500930027,2914,Create User,200,OK,DB 1-60,text,true,,659,416,160,160,https://8laxy1qrxi.execute-api.us-east-1.amazonaws.com/dev/create_user,2914,0,1797
1688500930027,2915,Create User,200,OK,DB 1-11,text,true,,659,416,160,160,https://8laxy1qrxi.execute-api.us-east-1.amazonaws.com/dev/create_user,2915,0,1771
1688500930116,2826,Create User,200,OK,DB 1-95,text,true,,659,416,160,160,https://8laxy1qrxi.execute-api.us-east-1.amazonaws.com/dev/create_user,2826,0,1749
1688500930026,2922,Create User,200,OK,DB 1-33,text,true,,659,416,160,160,https://8laxy1qrxi.execute-api.us-east-1.amazonaws.com/dev/create_user,2922,0,1809
1688500930026,2924,Create User,200,OK,DB 1-3,text,true,,659,416,160,160,https://8laxy1qrxi.execute-api.us-east-1.amazonaws.com/dev/create_user,2924,0,1828
1688500930383,2569,Create User,200,OK,DB 1-136,text,true,,659,416,160,160,https://8laxy1qrxi.execute-api.us-east-1.amazonaws.com/dev/create_user,2569,0,1452
1688500930026,2927,Create User,200,OK,DB 1-13,text,true,,659,416,160,160,https://8laxy1qrxi.execute-api.us-east-1.amazonaws.com/dev/create_user,2927,0,1812
1688500930030,2923,Create User,200,OK,DB 1-14,text,true,,659,416,160,160,https://8laxy1qrxi.execute-api.us-east-1.amazonaws.com/dev/create_user,2923,0,1786
1688500930027,2927,Create User,200,OK,DB 1-62,text,true,,659,416,160,160,https://8laxy1qrxi.execute-api.us-east-1.amazonaws.com/dev/create_user,2927,0,1803
1688500930030,2924,Create User,200,OK,DB 1-35,text,true,,659,416,160,160,https://8laxy1qrxi.execute-api.us-east-1.amazonaws.com/dev/create_user,2924,0,1814
1688500930027,2927,Create User,200,OK,DB 1-51,text,true,,659,416,160,160,https://8laxy1qrxi.execute-api.us-east-1.amazonaws.com/dev/create_user,2927,0,1775
1688500930371,2584,Create User,200,OK,DB 1-134,text,true,,659,416,160,160,https://8laxy1qrxi.execute-api.us-east-1.amazonaws.com/dev/create_user,2584,0,1445
1688500930026,2929,Create User,200,OK,DB 1-27,text,true,,659,416,160,160,https://8laxy1qrxi.execute-api.us-east-1.amazonaws.com/dev/create_user,2929,0,1817
1688500930030,2925,Create User,200,OK,DB 1-30,text,true,,659,416,160,160,https://8laxy1qrxi.execute-api.us-east-1.amazonaws.com/dev/create_user,2925,0,1807
1688500930026,2929,Create User,200,OK,DB 1-7,text,true,,659,416,160,160,https://8laxy1qrxi.execute-api.us-east-1.amazonaws.com/dev/create_user,2929,0,1805
1688500930513,2442,Create User,200,OK,DB 1-156,text,true,,659,416,160,160,https://8laxy1qrxi.execute-api.us-east-1.amazonaws.com/dev/create_user,2442,0,1336
1688500930286,2671,Create User,200,OK,DB 1-121,text,true,,659,416,160,160,https://8laxy1qrxi.execute-api.us-east-1.amazonaws.com/dev/create_user,2671,0,1539
1688500930461,2496,Create User,200,OK,DB 1-148,text,true,,659,416,160,160,https://8laxy1qrxi.execute-api.us-east-1.amazonaws.com/dev/create_user,2496,0,1415
1688500930339,2626,Create User,200,OK,DB 1-129,text,true,,659,416,160,160,https://8laxy1qrxi.execute-api.us-east-1.amazonaws.com/dev/create_user,2626,0,1460
1688500930030,2940,Create User,200,OK,DB 1-41,text,true,,659,416,160,160,https://8laxy1qrxi.execute-api.us-east-1.amazonaws.com/dev/create_user,2940,0,1851
1688500930026,2947,Create User,200,OK,DB 1-71,text,true,,659,416,160,160,https://8laxy1qrxi.execute-api.us-east-1.amazonaws.com/dev/create_user,2947,0,1789
1688500930181,2796,Create User,200,OK,DB 1-105,text,true,,659,416,160,160,https://8laxy1qrxi.execute-api.us-east-1.amazonaws.com/dev/create_user,2796,0,1620
1688500930292,2687,Create User,200,OK,DB 1-122,text,true,,659,416,160,160,https://8laxy1qrxi.execute-api.us-east-1.amazonaws.com/dev/create_user,2687,0,1549
1688500930026,2957,Create User,200,OK,DB 1-59,text,true,,659,416,160,160,https://8laxy1qrxi.execute-api.us-east-1.amazonaws.com/dev/create_user,2957,0,1799
1688500930455,2536,Create User,200,OK,DB 1-147,text,true,,659,416,160,160,https://8laxy1qrxi.execute-api.us-east-1.amazonaws.com/dev/create_user,2536,0,1370
