timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1688499842260,700,Create User,200,OK,DB 1-130,text,true,,659,416,310,310,https://8laxy1qrxi.execute-api.us-east-1.amazonaws.com/dev/create_user,700,0,321
1688499842052,1048,Create User,200,OK,DB 1-64,text,true,,659,416,310,310,https://8laxy1qrxi.execute-api.us-east-1.amazonaws.com/dev/create_user,1048,0,557
1688499842666,446,Create User,200,OK,DB 1-258,text,true,,659,416,310,310,https://8laxy1qrxi.execute-api.us-east-1.amazonaws.com/dev/create_user,446,0,166
1688499841979,1140,Create User,200,OK,DB 1-41,text,true,,659,416,310,310,https://8laxy1qrxi.execute-api.us-east-1.amazonaws.com/dev/create_user,1140,0,636
1688499841949,1179,Create User,200,OK,DB 1-32,text,true,,659,416,310,310,https://8laxy1qrxi.execute-api.us-east-1.amazonaws.com/dev/create_user,1179,0,676
1688499842093,1036,Create User,200,OK,DB 1-77,text,true,,659,416,310,310,https://8laxy1qrxi.execute-api.us-east-1.amazonaws.com/dev/create_user,1036,0,507
1688499842070,1067,Create User,200,OK,DB 1-70,text,true,,659,416,310,310,https://8laxy1qrxi.execute-api.us-east-1.amazonaws.com/dev/create_user,1067,0,532
1688499842037,1101,Create User,200,OK,DB 1-59,text,true,,659,416,310,310,https://8laxy1qrxi.execute-api.us-east-1.amazonaws.com/dev/create_user,1101,0,574
1688499842224,923,Create User,200,OK,DB 1-119,text,true,,659,416,310,310,https://8laxy1qrxi.execute-api.us-east-1.amazonaws.com/dev/create_user,923,0,355
1688499841858,1294,Create User,200,OK,DB 1-4,text,true,,659,416,310,310,https://8laxy1qrxi.execute-api.us-east-1.amazonaws.com/dev/create_user,1294,0,773
1688499842311,848,Create User,200,OK,DB 1-146,text,true,,659,416,310,310,https://8laxy1qrxi.execute-api.us-east-1.amazonaws.com/dev/create_user,848,0,256
1688499842314,850,Create User,200,OK,DB 1-147,text,true,,659,416,310,310,https://8laxy1qrxi.execute-api.us-east-1.amazonaws.com/dev/create_user,850,0,253
1688499842799,444,Create User,200,OK,DB 1-296,text,true,,659,416,310,310,https://8laxy1qrxi.execute-api.us-east-1.amazonaws.com/dev/create_user,444,0,161
1688499842282,1066,Create User,200,OK,DB 1-137,text,true,,659,416,310,310,https://8laxy1qrxi.execute-api.us-east-1.amazonaws.com/dev/create_user,1066,0,282
1688499842298,1060,Create User,200,OK,DB 1-142,text,true,,659,416,310,310,https://8laxy1qrxi.execute-api.us-east-1.amazonaws.com/dev/create_user,1060,0,268
1688499842288,1078,Create User,200,OK,DB 1-139,text,true,,659,416,310,310,https://8laxy1qrxi.execute-api.us-east-1.amazonaws.com/dev/create_user,1078,0,281
1688499842272,1094,Create User,200,OK,DB 1-134,text,true,,659,416,310,310,https://8laxy1qrxi.execute-api.us-east-1.amazonaws.com/dev/create_user,1094,0,295
1688499842295,1072,Create User,200,OK,DB 1-141,text,true,,659,416,310,310,https://8laxy1qrxi.execute-api.us-east-1.amazonaws.com/dev/create_user,1072,0,273
1688499842291,1080,Create User,200,OK,DB 1-140,text,true,,659,416,310,310,https://8laxy1qrxi.execute-api.us-east-1.amazonaws.com/dev/create_user,1080,0,277
1688499842279,1096,Create User,200,OK,DB 1-136,text,true,,659,416,310,310,https://8laxy1qrxi.execute-api.us-east-1.amazonaws.com/dev/create_user,1096,0,288
